clean_text,sentiment
biasalah... survai dulu yang detail... baru bicara... dan biarkanlah data yang bicara... jangan mulut... biar fair dan ada fakta,negative
"tolong hati hati pelaksana mbg ,harus dipertanggung jawabkan dalam mengelolanya,jujur aman tertib .okeh",negative
"setuju, rata² pemegang suplai ke mbg org² partai",negative
tidak habis pikir sama orang yang lebih mikirin nasib anak koruptor dari pada nasib jutaan anak2 indonesia korban kesadisan koruptor.,negative
masyarakat indonesia? yang danai george soros. 😅,neutral
mbg tempatnya orang memperkaya harta.,negative
mbg hny menguntungkan segelelintir org... menurunkan penjualan pedagang kecil dll. menghabiskan duit rakyat tpi tidak ada manfaatnya. stop mbg ganti dananya untuk meningkatkn kualitas pendidikn,negative
"bener banget proyek itu kebanyakan yang dapet orang terdekat prabowo,di daerah saya ada dapur mbg dan yang punya itu tni 😂",negative
"malas gua belangganan, yang diberitakan engga jelas, yang viral apa yang dibahas apa, kocak kocak majalah jon torusss, pantesan dibilang pendana asing, emang iya kalau kayak temponya gini, mungkin pendukung mulyono hahaha",negative
"buat para pengkritik program pemerintahan prabowo,, sebaiknya berlaku sama dgn prabowo. jgn melihat realita kehidupan masyarakat dari dekat,,, tapi lihat lah dari atas pesawat yang lagi terbang,,, pasti indonesia terlihat baik baik saja dan rakyat nya bahagia😂😂",negative
dimana ada makan gratis ... ada juga ngasih mie 1 bks.,neutral
tanyakan pada rumput tetangga sebelah!!!!!!!,neutral
"semua bantuan, subsidi, bansos, apapun namanya yang diuntungkan jelas pejabat yang kelihatan berhati mulia. padalah itu duit pembayar pajak itu yang jarang ada yang berani mengakui",negative
hey berisik lu konyol banget sih,negative
🥱,neutral
sarang korupsi,negative
"mau kebijakan,mau program ,mau aturan,mau undang2 yang penting jadi cuan...🤣🤣🤣🤣🤣🤣",
sejauh ini program ini membantu pemenuhan gizi siswa,positive
di daerah saya mbg membantu anak sekolah mendapatkan makanan bergizi buat masyarakat kecil,positive
saya lihat pelaksanaan mbg berbeda di tiap daerah hingga sekarang,neutral
menurut saya program ini membantu pemenuhan gizi siswa mantap sih,positive
yang saya baca masyarakat masih mengikuti perkembangan progam hingga sekarang ya,neutral
menurut saya program ini meringankan beban orang tua untuk masa depan anak,positive
sejauh ini kebijakan ini cukup bermanfaat bagi keluarga mantap sih,positive
kalau dilihat mbg membantu anak sekolah mendapatkan makanan bergizi sih,positive
setelah program berjalan mbg membantu anak sekolah mendapatkan makanan bergizi semoga makin baik,positive
jujur program ini membantu pemenuhan gizi siswa,positive
dari berita pelaksanaan program masih dievaluasi untuk saat ini,neutral
kalau dilihat program ini membantu pemenuhan gizi siswa,positive
beberapa warga mengeluhkan masih ada laporan masalah teknis semoga diperbaiki,negative
menurut saya program ini membantu pemenuhan gizi siswa,positive
informasinya pelaksanaan program masih dievaluasi di beberapa wilayah ya,neutral
dari berita program mbg masih berjalan bertahap hingga sekarang,neutral
jujur langkah ini layak diapresiasi mantap sih,positive
sejauh ini kebijakan ini cukup bermanfaat bagi keluarga buat masyarakat kecil,positive
sejauh yang saya tahu pelaksanaan mbg berbeda di tiap daerah,neutral
setelah program brjalan langkah ini layak diapresiasi untuk masa depan anak,positive
yang saya lihat kebijakan ini cukup bermanfaat bagi keluarga semoga berlanjut,positive
yang jadi masalah masih ada laporan masalah teknis semoga diperbaiki,negative
buat saya program ini meringankan beban orang tua,positive
sejauh yang saya tahu pelaksanaan mbg berbeda di tiap daerah,neutral
saya lihat masyarakat masih mengikuti perkembangan progam sih,neutral
saya lihat banyak pihak memantau perkembangan mbg hingga sekarang,neutral
yang saya lihat kebijakan ini cukup bermanfaat bagi keluarga,positive
kalau dilihat manfaat program mulai terasa semoga makin baik,positive
setahu saya banyak pihak memantau perkembangan mbg di beberapa wilayah,neutral
di daerah saya anak anak terlihat lebih semangat belajar sih,positive
sejauh yang saya tahu program mbg masih berjalan bertahap di beberapa wilayah,neutral
jujur program ini meringankan beban orang tua semoga makin baik,positive
menurut saya langkah ini layak diapresiasi semoga berlanjut wkwk,positive
sejauh ini manfaat program mulai terasa semoga berlanjut,positive
saya masih melihat masih ada kendala distribusi semoga diperbaiki,negative
dari berita banyak pihak memantau perkembangan mbg untuk saat ini,neutral
sejauh ini anak anak terlihat lebih semangat belajar semoga berlanjut,positive
beberapa warga mengeluhkan anggaran progam memunculkan pertanyaan ke depannya sih,negative
beberapa warga mengeluhkan pelaksanaan mbg belum merata,negative
yang saya lihat anak anak terlihat lebih semangat belajar semoga makin baik,positive
saya lihat program ini melibatkan sekolah dan pemerintah,neutral
menurut saya masih ada kendala distribusi,negative
kalau dilihat anak anak terlihat lebih semangat belajar untuk masa depan anak,positive
sejauh yang saya tahu program ini melibatkan sekolah dan pemerintah hingga sekarang,neutral
kalau dilihat manfaat program mulai terasa untuk masa depan anak,positive
saya masih melihat anggaran program memunculkan pertanyaan semoga diperbaiki,negative
beberapa warga mengeluhkan implementasi di lapangan masih kurang maksimal,negative
informasinya pelaksanaan mbg berbeda di tiap daerah di beberapa wilayah,neutral
sejauh ini program ini meringankan beban orang tua untuk masa depan anak,positive
kalau dilihat program ini membantu pemenuhan gizi siswa semoga makin baik,positive
jujur saja pengawasan program perlu ditingkatkan,negative
jujur kebijakan ini cukup bermanfaat bagi keluarga semoga makin baik,positive
setelah program berjalan pelaksanaan program berjalan cukup baik buat masyarakat kecil,positive
jujur saja pengawasan program perlu ditingkatkan ke depannya,negative
di daerah saya kebijakan ini cukup bermanfaat bagi keluarga untuk masa depan anak,positive
menurut saya program ini membantu pemenuhan gizi siswa buat masyarakat kecil,positive
informasinya pelaksanaan program masih dievaluasi,neutral
jujur manfaat program mulai terasa buat masyarakat kecil,positive
buat saya anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
yang saya baca masyarakat masih mengikuti perkembangan program,neutral
yang saya lihat pelaksanaan program berjalan cukup baik wkwk,positive
kalau tidak salah pelaksanaan mbg berbeda di tiap daerah untuk saat ini,neutral
yang saya baca masyarakat masih mengikuti perkembangan program,neutral
kalau dilihat program ini meringankan beban orang tua semoga berlanjut,positive
di daerah saya program ini meringankan beban orgtua untuk masa depan anak,positive
kalau dilihat pelaksanaan program berjalan cukup baik untuk masa depan anak,positive
sejauh ini pelaksanaan program berjalan cukup baik semoga makin baik,positive
informasinya topik mbg sering dibahas di media di beberapa wilayah,neutral
sejauh yang saya tahu program mbg masih berjalan bertahap hingga sekarang,neutral
menurut saya pengawasan program perlu ditingkatkan,negative
saya masih melihat pengawasan program perlu ditingkatkan semoga diperbaiki,negative
kalau tidak salah topik mbg sering dibahas di media,neutral
menurut saya anak anak terlihat lebih semangat belajar semoga berlanjut,positive
buat saya mbg membantu anak sekolah mendapatkan makanan bergizi untuk masa depan anak,positive
setahu saya program mbg masih berjalan bertahap di beberapa wilayah,neutral
menurut saya implementasi di lapangan masih kurang maksimal ke depannya,negative
saya lihat banyak pihak memantau perkembangan mbg secara umum,neutral
sejauh ini program ini meringankan beban orgtua,positive
kalau dilihat langkah ini layak diapresiasi,positive
jujur program ini membantu pemenuhan gizi siswa mantap sih,positive
saya masih melihat masih ada laporan masalah teknis,negative
kalau tidak salah program ini melibatkan sekolah dan pemerintah,neutral
setahu saya pelaksanaan mbg berbeda di tiap daerah untuk saat ini,neutral
saya masih melihat masih ada laporan masalah teknis,negative
di daerah saya kebijakan ini cukup bermanfaat bagi keluarga,positive
yang jadi masalah masih ada laporan masalah teknis,negative
jujur saja pelaksanaan mbg belum merata ke depannya,negative
informasinya program ini melibatkan sekolah dan pemerintah di beberapa wilayah ya,neutral
jujur program ini membantu pemenuhan gizi siswa semoga berlanjut,positive
kalau dilihat kebijakan ini cukup bermanfaat bagi keluarga,positive
yang saya baca topik mbg sering dibahas di media secara umum,neutral
saya lihat pelaksanaan program masih dievaluasi untuk saat ini,neutral
jujur mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih,positive
kalau dilihat langkah ini layak diapresiasi mantap sih,positive
sejauh ini mbg membantu anak sekolah mendapatkan makanan bergizi semoga berlanjut,positive
dari berita pelaksanaan mbg berbeda di tiap daerah,neutral
beberapa warga mengeluhkan pelaksanaan mbg belum merata,negative
informasinya topik mbg sering dibahas di media secara umum,neutral
menurut saya anak anak terlihat lebih semangat belajar,positive
menurut saya pelaksanaan program berjalan cukup baik mantap sih,positive
setelah program berjalan anak anak terlihat lebih semangat belajar,positive
buat saya kebijakan ini cukup bermanfaat bagi keluarga untuk masa depan anak wkwk,positive
sejauh ini mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih,positive
saya lihat program mbg masih berjalan bertahap secara umum wkwk,neutral
jujur kebijakan ini cukup bermanfaat bagi keluarga,positive
buat saya manfaat program mulai terasa buat masyarakat kecil wkwk,positive
kalau tidak salah topik mbg sering dibahas di media untuk saat ini,neutral
setelah program berjalan manfaat program mulai terasa untuk masa depan anak,positive
yang saya baca topik mbg sering dibahas di media ya,neutral
di daerah saya anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
yang saya lihat program ini membantu pemenuhan gizi siswa semoga berlanjut,positive
dari berita program ini melibatkan sekolah dan pemerintah,neutral
buat saya langkah ini layak diapresiasi mantap sih,positive
setelah program berjalan manfaat program mulai terasa buat masyarakat kecil,positive
di daerah saya langkah ini layak diapresiasi semoga berlanjut,positive
jujur langkah ini layak diapresiasi semoga makin baik,positive
setahu saya program mbg masih berjalan bertahap untuk saat ini,neutral
kalau tidak salah program ini melibatkan sekolah dan pemerintah hingga sekarang,neutral
sejauh ini anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
yang saya lihat kebijakan ini cukup bermanfaat bagi keluarga,positive
sejauh ini mbg membantu anak sekolah mendapatkan makanan bergizi,positive
kalau tidak salah pelaksanaan program masih dievaluasi,neutral
sejauh yang saya tahu masyarakat masih mengikuti perkembangan progam,neutral
yang saya baca topik mbg sering dibahas di media,neutral
di daerah saya mbg membantu anak sekolah mendapatkan makanan bergizi sih,positive
kalau dilihat kebijakan ini cukup bermanfaat bagi keluarga semoga berlanjut,positive
beberapa warga mengeluhkan pengawasan program perlu ditingkatkan semoga diperbaiki,negative
saya masih melihat pelaksanaan mbg belum merata smoga diperbaiki,negative
di daerah saya manfaat program mulai terasa buat masyarakat kecil,positive
sejauh yang saya tahu program mbg masih berjalan bertahap,neutral
yang jadi masalah masih ada kendala distribusi perlu evaluasi,negative
kalau tidak salah program ini melibatkan sekolah dan pemerintah untuk saat ini,neutral
jujur saja pelaksanaan mbg belum merata semoga diperbaiki,negative
dari berita progam mbg masih berjalan bertahap,neutral
saya masih melihat pelaksanaan mbg belum merata perlu evaluasi,negative
yang saya lihat langkah ini layak diapresiasi untuk masa depan anak,positive
jujur saja implementasi di lapangan masih kurang maksimal ke depannya,negative
kalau dilihat anak anak terlihat lebih semangat belajar,positive
jujur saja pelaksanaan mbg belum merata,negative
jujur mbg membantu anak sekolah mendapatkan makanan bergizi,positive
yang saya lihat manfaat program mulai terasa,positive
kalau dilihat manfaat program mulai terasa buat masyarakat kecil,positive
saya masih melihat implementasi di lapangan masih kurang maksimal ke depannya,negative
dari berita topik mbg sering dibahas di media wkwk,neutral
dari berita program ini melibatkan sekolah dan pemerintah secara umum,neutral
di daerah saya program ini membantu pemenuhan gizi siswa,positive
setelah program berjalan langkah ini layak diapresiasi semoga makin baik,positive
sejauh yang saya tahu program mbg masih berjalan bertahap secara umum,neutral
yang saya lihat anak anak terlihat lebih semangat belajar untuk masa depan anak,positive
sejauh yang saya tahu banyak pihak memantau perkembangan mbg hingga sekarang,neutral
menurut saya pengawasan program perlu ditingkatkan perlu evaluasi,negative
kalau dilihat anak anak terlihat lebih semangat belajar semoga makin baik,positive
menurut saya anak anak terlihat lebih semangat belajar buat masyarakat kecil,positive
yang saya lihat pelaksanaan program berjalan cukup baik untuk masa depan anak,positive
sejauh ini kebijakan ini cukup bermanfaat bagi keluarga nih,positive
di daerah saya pelaksanaan program brjalan cukup baik buat masyarakat kecil,positive
jujur saja masih ada kendala distribusi,negative
menurut saya pengawasan program perlu ditingkatkan ke depannya,negative
sejauh ini anak anak terlihat lebih semangat belajar mantap sih,positive
informasinya banyak pihak memantau perkembangan mbg ya,neutral
di daerah saya langkah ini layak diapresiasi buat masyarakat kecil,positive
yang saya lihat langkah ini layak diapresiasi,positive
yang jadi masalah anggaran program memunculkan pertanyaan ke depannya nih,negative
buat saya pelaksanaan program berjalan cukup baik mantap sih,positive
sejauh ini manfaat program mulai terasa buat masyrakat kecil,positive
buat saya langkah ini layak diapresiasi semoga makin baik,positive
saya lihat banyak pihak memantau perkembangan mbg,neutral
sejauh yang saya tahu masyarakat masih mengikuti perkembangan program secara umum,neutral
setelah program berjalan anak anak terlihat lebih semangat belajar semoga berlanjut,positive
buat saya langkah ini layak diapresiasi,positive
di daerah saya pelaksanaan program berjalan cukup baik mantap sih,positive
yang saya baca banyak pihak memantau perkembangan mbg,neutral
sejauh ini langkah ini layak diapresiasi,positive
beberapa warga mengeluhkan pelaksanaan mbg belum merata ke depannya,negative
jujur saja anggaran program memunculkan pertanyaan ke depannya ya,negative
di daerah saya kebijakan ini cukup bermanfaat bagi keluarga semoga berlanjut,positive
dari berita pelaksanaan program masih dievaluasi,neutral
setahu saya banyak pihak memantau perkembangan mbg untuk saat ini,neutral
dari berita pelaksanaan mbg berbeda di tiap daerah secara umum,neutral
sejauh yang saya tahu pelaksanaan mbg berbeda di tiap daerah secara umum,neutral
saya masih melihat masih ada kendala distribusi,negative
menurut saya mbg membantu anak sekolah mendapatkan makanan bergizi mantap sih,positive
